id_img,label,path,predicted_label
440,surprise,440,happy
4433,surprise,4433,happy
446,surprise,446,happy
4480,surprise,4480,happy
4485,surprise,4485,happy
4492,surprise,4492,happy
4506,surprise,4506,happy
4526,surprise,4526,happy
4549,surprise,4549,happy
4558,surprise,4558,happy
4576,surprise,4576,happy
4580,surprise,4580,happy
4589,surprise,4589,happy
4606,surprise,4606,happy
4607,surprise,4607,happy
4620,surprise,4620,happy
4634,surprise,4634,happy
4640,surprise,4640,happy
4649,surprise,4649,happy
4653,surprise,4653,surprise
4666,surprise,4666,neutral
478,surprise,478,neutral
4786,surprise,4786,happy
4791,surprise,4791,neutral
4797,surprise,4797,happy
4803,surprise,4803,happy
4814,surprise,4814,happy
4827,surprise,4827,happy
4832,surprise,4832,happy
4849,surprise,4849,sad
485,surprise,485,happy
487,surprise,487,happy
4910,surprise,4910,happy
4948,surprise,4948,neutral
4980,surprise,4980,happy
4988,surprise,4988,happy
4996,surprise,4996,happy
5006,surprise,5006,happy
5008,surprise,5008,happy
5048,surprise,5048,happy
5062,surprise,5062,happy
5089,surprise,5089,happy
5102,surprise,5102,happy
5127,surprise,5127,happy
5154,surprise,5154,happy
5176,surprise,5176,happy
5209,surprise,5209,happy
5264,surprise,5264,happy
5269,surprise,5269,happy
527,surprise,527,happy
5278,surprise,5278,happy
5279,surprise,5279,happy
5289,surprise,5289,happy
5293,surprise,5293,happy
5303,surprise,5303,happy
531,surprise,531,happy
5318,surprise,5318,happy
5340,surprise,5340,happy
5356,surprise,5356,happy
5417,surprise,5417,happy
5445,surprise,5445,happy
5452,surprise,5452,happy
5468,surprise,5468,happy
5477,surprise,5477,happy
5490,surprise,5490,happy
5493,surprise,5493,happy
5523,surprise,5523,happy
553,surprise,553,happy
5548,surprise,5548,happy
5558,surprise,5558,neutral
5594,surprise,5594,happy
5618,surprise,5618,happy
5674,surprise,5674,happy
568,surprise,568,happy
5694,surprise,5694,happy
5705,surprise,5705,happy
5714,surprise,5714,fear
5719,surprise,5719,happy
5753,surprise,5753,happy
5766,surprise,5766,neutral
5783,surprise,5783,happy
5797,surprise,5797,happy
5800,surprise,5800,happy
5807,surprise,5807,happy
5812,surprise,5812,happy
5835,surprise,5835,happy
5857,surprise,5857,happy
5891,surprise,5891,happy
5904,surprise,5904,happy
5919,surprise,5919,sad
594,surprise,594,happy
5942,surprise,5942,happy
5954,surprise,5954,happy
5968,surprise,5968,surprise
5977,surprise,5977,happy
5988,surprise,5988,happy
6029,surprise,6029,happy
6045,surprise,6045,angry
6052,surprise,6052,happy
6095,surprise,6095,happy
6110,surprise,6110,happy
6123,surprise,6123,happy
613,surprise,613,happy
6136,surprise,6136,neutral
6169,surprise,6169,happy
6175,surprise,6175,happy
6183,surprise,6183,happy
62,surprise,62,happy
620,surprise,620,happy
6206,surprise,6206,happy
6217,surprise,6217,happy
6246,surprise,6246,happy
6272,surprise,6272,happy
628,surprise,628,sad
629,surprise,629,happy
6368,surprise,6368,happy
6378,surprise,6378,happy
639,surprise,639,sad
6394,surprise,6394,surprise
6403,surprise,6403,happy
6416,surprise,6416,happy
6444,surprise,6444,happy
6457,surprise,6457,happy
6473,surprise,6473,happy
6500,surprise,6500,happy
6522,surprise,6522,happy
6532,surprise,6532,neutral
655,surprise,655,happy
657,surprise,657,happy
6577,surprise,6577,happy
659,surprise,659,sad
6603,surprise,6603,surprise
6616,surprise,6616,neutral
6677,surprise,6677,happy
6686,surprise,6686,happy
6689,surprise,6689,happy
6691,surprise,6691,happy
6700,surprise,6700,happy
6703,surprise,6703,neutral
674,surprise,674,happy
6744,surprise,6744,neutral
6759,surprise,6759,happy
6776,surprise,6776,happy
6784,surprise,6784,fear
6792,surprise,6792,surprise
681,surprise,681,neutral
6811,surprise,6811,happy
6818,surprise,6818,happy
6865,surprise,6865,happy
690,surprise,690,happy
6914,surprise,6914,happy
6928,surprise,6928,surprise
693,surprise,693,neutral
6935,surprise,6935,happy
6977,surprise,6977,happy
6989,surprise,6989,happy
7017,surprise,7017,happy
7020,surprise,7020,happy
7026,surprise,7026,happy
7029,surprise,7029,happy
7065,surprise,7065,happy
7080,surprise,7080,happy
7100,surprise,7100,happy
7116,surprise,7116,happy
7159,surprise,7159,happy
7162,surprise,7162,happy
7191,surprise,7191,happy
7200,surprise,7200,happy
721,surprise,721,happy
7244,surprise,7244,happy
7245,surprise,7245,happy
7292,surprise,7292,happy
7299,surprise,7299,happy
7333,surprise,7333,happy
7335,surprise,7335,happy
7366,surprise,7366,happy
7379,surprise,7379,happy
738,surprise,738,sad
7392,surprise,7392,happy
7413,surprise,7413,happy
7425,surprise,7425,angry
7441,surprise,7441,happy
7511,surprise,7511,happy
7531,surprise,7531,happy
7532,surprise,7532,happy
7537,surprise,7537,surprise
7548,surprise,7548,happy
7561,surprise,7561,happy
7590,surprise,7590,happy
7603,surprise,7603,happy
7659,surprise,7659,happy
7664,surprise,7664,happy
7672,surprise,7672,happy
7674,surprise,7674,happy
7680,surprise,7680,happy
7700,surprise,7700,happy
7702,surprise,7702,happy
7712,surprise,7712,happy
7713,surprise,7713,happy
7737,surprise,7737,happy
774,surprise,774,happy
7753,surprise,7753,happy
7762,surprise,7762,sad
7804,surprise,7804,happy
7813,surprise,7813,happy
7815,surprise,7815,happy
7827,surprise,7827,happy
7845,surprise,7845,happy
7881,surprise,7881,happy
7892,surprise,7892,happy
7905,surprise,7905,happy
7916,surprise,7916,happy
7948,surprise,7948,happy
7975,surprise,7975,happy
7986,surprise,7986,happy
8,surprise,8,happy
80,surprise,80,happy
8020,surprise,8020,happy
8027,surprise,8027,happy
8034,surprise,8034,happy
8049,surprise,8049,happy
8065,surprise,8065,happy
8082,surprise,8082,happy
8086,surprise,8086,disgust
8089,surprise,8089,happy
817,surprise,817,happy
8188,surprise,8188,happy
8228,surprise,8228,happy
8268,surprise,8268,happy
8276,surprise,8276,happy
8284,surprise,8284,happy
8293,surprise,8293,happy
8301,surprise,8301,happy
8303,surprise,8303,happy
8316,surprise,8316,happy
8322,surprise,8322,happy
8331,surprise,8331,happy
8334,surprise,8334,happy
8338,surprise,8338,happy
8355,surprise,8355,happy
8424,surprise,8424,happy
8434,surprise,8434,happy
8449,surprise,8449,happy
8457,surprise,8457,happy
8473,surprise,8473,happy
8539,surprise,8539,happy
8548,surprise,8548,happy
8559,surprise,8559,happy
856,surprise,856,happy
8649,surprise,8649,happy
8657,surprise,8657,angry
8662,surprise,8662,happy
8677,surprise,8677,happy
8682,surprise,8682,happy
8691,surprise,8691,surprise
8704,surprise,8704,happy
873,surprise,873,happy
8753,surprise,8753,happy
8756,surprise,8756,happy
8762,surprise,8762,happy
880,surprise,880,angry
8820,surprise,8820,happy
8861,surprise,8861,happy
8864,surprise,8864,happy
8886,surprise,8886,happy
8915,surprise,8915,happy
8940,surprise,8940,happy
895,surprise,895,neutral
8960,surprise,8960,happy
897,surprise,897,happy
898,surprise,898,happy
8993,surprise,8993,happy
9005,surprise,9005,happy
906,surprise,906,happy
9060,surprise,9060,happy
9070,surprise,9070,happy
9071,surprise,9071,happy
9085,surprise,9085,happy
9094,surprise,9094,happy
9147,surprise,9147,happy
915,surprise,915,fear
9152,surprise,9152,happy
9167,surprise,9167,happy
9174,surprise,9174,happy
9180,surprise,9180,happy
9202,surprise,9202,happy
9206,surprise,9206,happy
9222,surprise,9222,happy
9246,surprise,9246,happy
9272,surprise,9272,happy
9286,surprise,9286,happy
9371,surprise,9371,happy
9392,surprise,9392,happy
9412,surprise,9412,neutral
9416,surprise,9416,happy
942,surprise,942,happy
9437,surprise,9437,happy
9442,surprise,9442,happy
9476,surprise,9476,happy
9486,surprise,9486,happy
951,surprise,951,happy
9538,surprise,9538,happy
9542,surprise,9542,happy
9570,surprise,9570,happy
9571,surprise,9571,happy
9598,surprise,9598,happy
9599,surprise,9599,happy
9605,surprise,9605,neutral
9640,surprise,9640,happy
9687,surprise,9687,happy
973,surprise,973,happy
9774,surprise,9774,happy
9800,surprise,9800,angry
9833,surprise,9833,happy
9845,surprise,9845,happy
9865,surprise,9865,happy
9890,surprise,9890,happy
9893,surprise,9893,happy
9897,surprise,9897,happy
9901,surprise,9901,happy
9933,surprise,9933,fear
9977,surprise,9977,happy
9979,surprise,9979,happy
9984,surprise,9984,surprise
10033,surprise,10033,sad
10048,surprise,10048,sad
10068,surprise,10068,angry
10117,surprise,10117,neutral
10118,surprise,10118,neutral
10134,surprise,10134,neutral
10150,surprise,10150,happy
10247,surprise,10247,neutral
10266,surprise,10266,neutral
10346,surprise,10346,neutral
10406,surprise,10406,angry
1045,surprise,1045,neutral
10512,surprise,10512,neutral
10518,surprise,10518,neutral
10533,surprise,10533,sad
10535,surprise,10535,neutral
10549,surprise,10549,sad
10624,surprise,10624,angry
10634,surprise,10634,angry
10653,surprise,10653,neutral
10676,surprise,10676,neutral
10693,surprise,10693,neutral
10715,surprise,10715,angry
10741,surprise,10741,neutral
10774,surprise,10774,sad
10787,surprise,10787,neutral
10902,surprise,10902,sad
10906,surprise,10906,sad
10916,surprise,10916,neutral
10926,surprise,10926,neutral
1093,surprise,1093,neutral
1094,surprise,1094,neutral
1101,surprise,1101,neutral
11022,surprise,11022,neutral
11032,surprise,11032,neutral
11034,surprise,11034,neutral
11038,surprise,11038,sad
11055,surprise,11055,neutral
11065,surprise,11065,sad
11098,surprise,11098,neutral
11108,surprise,11108,happy
11130,surprise,11130,neutral
11168,surprise,11168,sad
11180,surprise,11180,happy
112,surprise,112,neutral
11213,surprise,11213,neutral
11218,surprise,11218,angry
11233,surprise,11233,neutral
11251,surprise,11251,neutral
1126,surprise,1126,sad
11269,surprise,11269,sad
11277,surprise,11277,disgust
11278,surprise,11278,neutral
11317,surprise,11317,neutral
11358,surprise,11358,neutral
11390,surprise,11390,sad
11395,surprise,11395,fear
1142,surprise,1142,neutral
11448,surprise,11448,disgust
11462,surprise,11462,neutral
11491,surprise,11491,neutral
11518,surprise,11518,neutral
11560,surprise,11560,neutral
11603,surprise,11603,neutral
11654,surprise,11654,surprise
11660,surprise,11660,angry
11686,surprise,11686,neutral
11689,surprise,11689,angry
11725,surprise,11725,neutral
11738,surprise,11738,angry
11783,surprise,11783,sad
11818,surprise,11818,angry
11823,surprise,11823,neutral
11834,surprise,11834,neutral
11872,surprise,11872,angry
11875,surprise,11875,sad
11889,surprise,11889,neutral
1189,surprise,1189,happy
11913,surprise,11913,neutral
11928,surprise,11928,neutral
11977,surprise,11977,happy
12042,surprise,12042,neutral
1206,surprise,1206,angry
12090,surprise,12090,neutral
12096,surprise,12096,neutral
12100,surprise,12100,neutral
12106,surprise,12106,neutral
12116,surprise,12116,neutral
12117,surprise,12117,neutral
12162,surprise,12162,sad
12173,surprise,12173,neutral
1220,surprise,1220,neutral
12202,surprise,12202,sad
12215,surprise,12215,neutral
1222,surprise,1222,neutral
1227,surprise,1227,neutral
12272,surprise,12272,neutral
12289,surprise,12289,happy
12319,surprise,12319,neutral
12361,surprise,12361,neutral
12363,surprise,12363,sad
12366,surprise,12366,fear
12407,surprise,12407,sad
12423,surprise,12423,neutral
1248,surprise,1248,neutral
12500,surprise,12500,neutral
12508,surprise,12508,neutral
12519,surprise,12519,neutral
12569,surprise,12569,neutral
12647,surprise,12647,neutral
12801,surprise,12801,neutral
12852,surprise,12852,neutral
12869,surprise,12869,neutral
12879,surprise,12879,neutral
12885,surprise,12885,happy
12933,surprise,12933,neutral
12976,surprise,12976,sad
1300,surprise,1300,neutral
13047,surprise,13047,sad
1313,surprise,1313,neutral
13161,surprise,13161,angry
13164,surprise,13164,neutral
13188,surprise,13188,neutral
13212,surprise,13212,neutral
13237,surprise,13237,neutral
13242,surprise,13242,neutral
1328,surprise,1328,neutral
13337,surprise,13337,angry
1336,surprise,1336,sad
1339,surprise,1339,neutral
13409,surprise,13409,sad
13411,surprise,13411,neutral
13424,surprise,13424,neutral
13430,surprise,13430,neutral
13433,surprise,13433,sad
13441,surprise,13441,sad
13467,surprise,13467,neutral
13498,surprise,13498,neutral
135,surprise,135,neutral
13531,surprise,13531,happy
13586,surprise,13586,angry
13603,surprise,13603,sad
13619,surprise,13619,neutral
13633,surprise,13633,sad
13644,surprise,13644,neutral
13653,surprise,13653,neutral
13670,surprise,13670,neutral
13692,surprise,13692,neutral
13695,surprise,13695,neutral
13800,surprise,13800,neutral
13808,surprise,13808,neutral
13825,surprise,13825,surprise
13834,surprise,13834,neutral
13843,surprise,13843,happy
13897,surprise,13897,neutral
13909,surprise,13909,sad
14047,surprise,14047,neutral
1407,surprise,1407,sad
1411,surprise,1411,neutral
14113,surprise,14113,neutral
14135,surprise,14135,sad
14154,surprise,14154,angry
14170,surprise,14170,neutral
14174,surprise,14174,neutral
14175,surprise,14175,angry
14187,surprise,14187,neutral
14190,surprise,14190,neutral
14224,surprise,14224,neutral
14342,surprise,14342,neutral
14352,surprise,14352,neutral
14362,surprise,14362,angry
14406,surprise,14406,neutral
14436,surprise,14436,neutral
14481,surprise,14481,angry
14487,surprise,14487,neutral
14495,surprise,14495,neutral
14496,surprise,14496,sad
14513,surprise,14513,sad
14542,surprise,14542,neutral
14550,surprise,14550,sad
14564,surprise,14564,sad
14641,surprise,14641,neutral
14645,surprise,14645,happy
14671,surprise,14671,angry
14703,surprise,14703,neutral
14717,surprise,14717,neutral
14741,surprise,14741,sad
14859,surprise,14859,neutral
14867,surprise,14867,neutral
14929,surprise,14929,neutral
1493,surprise,1493,neutral
14957,surprise,14957,fear
14980,surprise,14980,neutral
15007,surprise,15007,neutral
15013,surprise,15013,sad
15044,surprise,15044,neutral
15070,surprise,15070,neutral
15102,surprise,15102,neutral
15106,surprise,15106,sad
15120,surprise,15120,neutral
15121,surprise,15121,surprise
15132,surprise,15132,sad
15168,surprise,15168,neutral
15193,surprise,15193,neutral
15207,surprise,15207,neutral
15210,surprise,15210,sad
15220,surprise,15220,sad
15248,surprise,15248,neutral
15293,surprise,15293,fear
15333,surprise,15333,neutral
15334,surprise,15334,sad
15350,surprise,15350,angry
15366,surprise,15366,neutral
15387,surprise,15387,neutral
15405,surprise,15405,angry
15441,surprise,15441,neutral
15445,surprise,15445,neutral
15459,surprise,15459,neutral
15529,surprise,15529,sad
15536,surprise,15536,sad
15568,surprise,15568,angry
15570,surprise,15570,angry
15611,surprise,15611,angry
15634,surprise,15634,sad
15638,surprise,15638,neutral
15651,surprise,15651,angry
15686,surprise,15686,neutral
15713,surprise,15713,neutral
15716,surprise,15716,sad
15717,surprise,15717,neutral
1572,surprise,1572,angry
15721,surprise,15721,neutral
15824,surprise,15824,sad
15847,surprise,15847,neutral
15890,surprise,15890,neutral
15904,surprise,15904,sad
15932,surprise,15932,sad
15963,surprise,15963,neutral
16019,surprise,16019,sad
16094,surprise,16094,sad
16101,surprise,16101,neutral
16143,surprise,16143,happy
16196,surprise,16196,neutral
16257,surprise,16257,angry
16324,surprise,16324,neutral
16329,surprise,16329,sad
16350,surprise,16350,neutral
16363,surprise,16363,sad
16389,surprise,16389,sad
16419,surprise,16419,neutral
16463,surprise,16463,neutral
16464,surprise,16464,angry
16476,surprise,16476,neutral
16478,surprise,16478,neutral
16508,surprise,16508,neutral
1656,surprise,1656,neutral
16569,surprise,16569,angry
16570,surprise,16570,neutral
16575,surprise,16575,happy
16685,surprise,16685,neutral
1669,surprise,1669,neutral
16696,surprise,16696,neutral
16714,surprise,16714,neutral
1675,surprise,1675,neutral
16817,surprise,16817,neutral
16823,surprise,16823,neutral
1683,surprise,1683,angry
16845,surprise,16845,neutral
1685,surprise,1685,neutral
16860,surprise,16860,neutral
1688,surprise,1688,neutral
16890,surprise,16890,happy
16964,surprise,16964,happy
16969,surprise,16969,sad
16989,surprise,16989,angry
17015,surprise,17015,sad
17018,surprise,17018,angry
17028,surprise,17028,neutral
17131,surprise,17131,happy
1716,surprise,1716,neutral
17163,surprise,17163,sad
17212,surprise,17212,happy
17231,surprise,17231,sad
17251,surprise,17251,sad
17267,surprise,17267,sad
17273,surprise,17273,angry
17276,surprise,17276,neutral
17295,surprise,17295,neutral
17318,surprise,17318,sad
17345,surprise,17345,angry
17359,surprise,17359,neutral
1737,surprise,1737,neutral
1738,surprise,1738,neutral
17417,surprise,17417,happy
17424,surprise,17424,angry
17538,surprise,17538,neutral
17555,surprise,17555,happy
17563,surprise,17563,neutral
17582,surprise,17582,angry
1759,surprise,1759,angry
17598,surprise,17598,neutral
17695,surprise,17695,neutral
17702,surprise,17702,neutral
17790,surprise,17790,neutral
17815,surprise,17815,neutral
17837,surprise,17837,neutral
1785,surprise,1785,fear
17886,surprise,17886,neutral
17973,surprise,17973,neutral
17980,surprise,17980,neutral
18035,surprise,18035,neutral
18130,surprise,18130,sad
18168,surprise,18168,angry
18181,surprise,18181,fear
1819,surprise,1819,sad
18208,surprise,18208,neutral
18223,surprise,18223,angry
18281,surprise,18281,neutral
18288,surprise,18288,neutral
1830,surprise,1830,neutral
18301,surprise,18301,neutral
18312,surprise,18312,neutral
18321,surprise,18321,angry
18339,surprise,18339,neutral
1835,surprise,1835,neutral
18388,surprise,18388,neutral
18389,surprise,18389,neutral
18431,surprise,18431,neutral
18469,surprise,18469,neutral
18497,surprise,18497,neutral
18545,surprise,18545,neutral
18554,surprise,18554,neutral
18658,surprise,18658,neutral
18687,surprise,18687,neutral
18703,surprise,18703,neutral
18708,surprise,18708,neutral
18725,surprise,18725,sad
1874,surprise,1874,happy
18778,surprise,18778,neutral
18791,surprise,18791,neutral
18803,surprise,18803,sad
18825,surprise,18825,sad
18909,surprise,18909,neutral
1892,surprise,1892,angry
18926,surprise,18926,surprise
1897,surprise,1897,neutral
18973,surprise,18973,happy
18986,surprise,18986,neutral
19009,surprise,19009,neutral
19131,surprise,19131,angry
19181,surprise,19181,happy
19204,surprise,19204,neutral
19214,surprise,19214,sad
19234,surprise,19234,surprise
19259,surprise,19259,neutral
19329,surprise,19329,neutral
19340,surprise,19340,surprise
19373,surprise,19373,neutral
19390,surprise,19390,neutral
19411,surprise,19411,neutral
19435,surprise,19435,sad
19495,surprise,19495,neutral
19533,surprise,19533,neutral
19549,surprise,19549,happy
19571,surprise,19571,sad
19581,surprise,19581,sad
19590,surprise,19590,neutral
19591,surprise,19591,neutral
19609,surprise,19609,neutral
19615,surprise,19615,neutral
19643,surprise,19643,happy
1972,surprise,1972,neutral
19793,surprise,19793,neutral
19797,surprise,19797,sad
19829,surprise,19829,neutral
19855,surprise,19855,sad
19863,surprise,19863,neutral
1988,surprise,1988,neutral
19953,surprise,19953,neutral
19983,surprise,19983,neutral
19993,surprise,19993,happy
20008,surprise,20008,neutral
20019,surprise,20019,neutral
20028,surprise,20028,neutral
20036,surprise,20036,neutral
201,surprise,201,fear
20150,surprise,20150,neutral
20157,surprise,20157,neutral
2019,surprise,2019,happy
20223,surprise,20223,angry
20257,surprise,20257,angry
20272,surprise,20272,sad
20274,surprise,20274,neutral
20289,surprise,20289,neutral
20360,surprise,20360,sad
20372,surprise,20372,angry
20416,surprise,20416,neutral
20432,surprise,20432,neutral
2044,surprise,2044,neutral
20514,surprise,20514,angry
20517,surprise,20517,neutral
2053,surprise,2053,sad
20549,surprise,20549,neutral
20588,surprise,20588,neutral
20603,surprise,20603,surprise
20621,surprise,20621,neutral
20665,surprise,20665,neutral
20670,surprise,20670,neutral
2068,surprise,2068,angry
20680,surprise,20680,neutral
20737,surprise,20737,neutral
20814,surprise,20814,neutral
20833,surprise,20833,angry
20856,surprise,20856,sad
20875,surprise,20875,neutral
20892,surprise,20892,angry
20893,surprise,20893,sad
20933,surprise,20933,neutral
20948,surprise,20948,sad
21025,surprise,21025,sad
21030,surprise,21030,neutral
21092,surprise,21092,neutral
21104,surprise,21104,neutral
21150,surprise,21150,sad
21166,surprise,21166,angry
21167,surprise,21167,sad
21199,surprise,21199,neutral
21210,surprise,21210,neutral
21265,surprise,21265,neutral
21311,surprise,21311,neutral
21314,surprise,21314,neutral
2133,surprise,2133,neutral
21337,surprise,21337,neutral
21351,surprise,21351,angry
21377,surprise,21377,neutral
21386,surprise,21386,neutral
21393,surprise,21393,sad
21404,surprise,21404,happy
21451,surprise,21451,neutral
21455,surprise,21455,fear
21470,surprise,21470,sad
21475,surprise,21475,sad
2149,surprise,2149,neutral
21557,surprise,21557,neutral
2156,surprise,2156,neutral
21589,surprise,21589,sad
21638,surprise,21638,neutral
21658,surprise,21658,neutral
21663,surprise,21663,neutral
21695,surprise,21695,neutral
217,surprise,217,neutral
2172,surprise,2172,neutral
21730,surprise,21730,sad
21752,surprise,21752,neutral
21794,surprise,21794,neutral
21812,surprise,21812,sad
21817,surprise,21817,happy
21822,surprise,21822,neutral
21852,surprise,21852,surprise
21862,surprise,21862,neutral
21880,surprise,21880,neutral
21962,surprise,21962,neutral
21971,surprise,21971,sad
22023,surprise,22023,sad
22028,surprise,22028,neutral
2207,surprise,2207,sad
22088,surprise,22088,neutral
22091,surprise,22091,neutral
22095,surprise,22095,happy
22123,surprise,22123,neutral
2216,surprise,2216,sad
2223,surprise,2223,neutral
22267,surprise,22267,neutral
2227,surprise,2227,neutral
22292,surprise,22292,neutral
22325,surprise,22325,neutral
22336,surprise,22336,neutral
22354,surprise,22354,angry
22357,surprise,22357,fear
22403,surprise,22403,neutral
22410,surprise,22410,neutral
22442,surprise,22442,neutral
22457,surprise,22457,neutral
22482,surprise,22482,sad
22508,surprise,22508,sad
22517,surprise,22517,happy
22571,surprise,22571,angry
22576,surprise,22576,sad
22587,surprise,22587,neutral
22617,surprise,22617,angry
22627,surprise,22627,neutral
22655,surprise,22655,neutral
22688,surprise,22688,neutral
22691,surprise,22691,neutral
22720,surprise,22720,neutral
2273,surprise,2273,sad
22774,surprise,22774,neutral
22787,surprise,22787,neutral
2279,surprise,2279,neutral
22820,surprise,22820,neutral
22867,surprise,22867,neutral
22886,surprise,22886,sad
22916,surprise,22916,sad
22924,surprise,22924,neutral
22974,surprise,22974,sad
22987,surprise,22987,sad
22992,surprise,22992,neutral
23012,surprise,23012,neutral
2303,surprise,2303,sad
23039,surprise,23039,neutral
23057,surprise,23057,sad
23103,surprise,23103,neutral
23119,surprise,23119,neutral
23167,surprise,23167,neutral
23172,surprise,23172,neutral
23186,surprise,23186,neutral
23204,surprise,23204,sad
23216,surprise,23216,neutral
23224,surprise,23224,happy
23244,surprise,23244,neutral
23272,surprise,23272,sad
23291,surprise,23291,neutral
23343,surprise,23343,neutral
23348,surprise,23348,neutral
23396,surprise,23396,neutral
23457,surprise,23457,neutral
23470,surprise,23470,neutral
23487,surprise,23487,sad
23565,surprise,23565,sad
23609,surprise,23609,neutral
23623,surprise,23623,sad
23634,surprise,23634,neutral
23666,surprise,23666,neutral
23691,surprise,23691,neutral
23722,surprise,23722,neutral
23725,surprise,23725,neutral
23741,surprise,23741,happy
23794,surprise,23794,neutral
23858,surprise,23858,neutral
23869,surprise,23869,neutral
23929,surprise,23929,neutral
24003,surprise,24003,neutral
24051,surprise,24051,sad
24065,surprise,24065,neutral
24101,surprise,24101,neutral
24104,surprise,24104,neutral
24105,surprise,24105,neutral
24156,surprise,24156,neutral
24175,surprise,24175,neutral
24182,surprise,24182,neutral
24187,surprise,24187,neutral
24232,surprise,24232,neutral
2427,surprise,2427,fear
24347,surprise,24347,neutral
24358,surprise,24358,neutral
2443,surprise,2443,fear
24443,surprise,24443,neutral
24531,surprise,24531,happy
24573,surprise,24573,neutral
24575,surprise,24575,happy
2458,surprise,2458,happy
24725,surprise,24725,neutral
24768,surprise,24768,neutral
24774,surprise,24774,fear
24779,surprise,24779,neutral
24785,surprise,24785,neutral
24798,surprise,24798,happy
24815,surprise,24815,angry
24820,surprise,24820,neutral
24877,surprise,24877,sad
24912,surprise,24912,neutral
24931,surprise,24931,sad
24962,surprise,24962,neutral
24964,surprise,24964,happy
25007,surprise,25007,happy
25018,surprise,25018,sad
25021,surprise,25021,sad
25078,surprise,25078,neutral
25089,surprise,25089,neutral
25099,surprise,25099,neutral
2510,surprise,2510,neutral
25151,surprise,25151,neutral
25295,surprise,25295,neutral
25318,surprise,25318,sad
2535,surprise,2535,neutral
25372,surprise,25372,angry
25391,surprise,25391,neutral
25401,surprise,25401,neutral
25409,surprise,25409,neutral
25451,surprise,25451,neutral
25497,surprise,25497,sad
25507,surprise,25507,neutral
25520,surprise,25520,angry
25537,surprise,25537,sad
25573,surprise,25573,neutral
25593,surprise,25593,neutral
25615,surprise,25615,neutral
25627,surprise,25627,happy
25635,surprise,25635,neutral
2564,surprise,2564,neutral
25668,surprise,25668,happy
25678,surprise,25678,neutral
25682,surprise,25682,sad
25685,surprise,25685,neutral
25695,surprise,25695,neutral
25701,surprise,25701,sad
25723,surprise,25723,neutral
25743,surprise,25743,angry
25773,surprise,25773,neutral
25797,surprise,25797,neutral
25800,surprise,25800,neutral
25810,surprise,25810,neutral
25818,surprise,25818,angry
25841,surprise,25841,fear
2588,surprise,2588,neutral
25895,surprise,25895,neutral
25915,surprise,25915,neutral
25919,surprise,25919,neutral
25969,surprise,25969,neutral
25978,surprise,25978,neutral
25979,surprise,25979,sad
25994,surprise,25994,neutral
26016,surprise,26016,happy
26023,surprise,26023,neutral
26041,surprise,26041,angry
26049,surprise,26049,neutral
26056,surprise,26056,angry
26067,surprise,26067,neutral
26069,surprise,26069,neutral
26081,surprise,26081,fear
2613,surprise,2613,neutral
26134,surprise,26134,neutral
26161,surprise,26161,sad
26187,surprise,26187,sad
26190,surprise,26190,neutral
26192,surprise,26192,neutral
26200,surprise,26200,neutral
26209,surprise,26209,neutral
26223,surprise,26223,neutral
26227,surprise,26227,neutral
26237,surprise,26237,neutral
26318,surprise,26318,angry
26364,surprise,26364,sad
26411,surprise,26411,happy
26453,surprise,26453,neutral
26464,surprise,26464,neutral
26495,surprise,26495,neutral
26539,surprise,26539,sad
26647,surprise,26647,neutral
26654,surprise,26654,neutral
26682,surprise,26682,sad
26715,surprise,26715,neutral
26767,surprise,26767,neutral
2677,surprise,2677,neutral
26771,surprise,26771,neutral
26833,surprise,26833,neutral
26839,surprise,26839,neutral
26851,surprise,26851,neutral
26892,surprise,26892,happy
26901,surprise,26901,neutral
26961,surprise,26961,angry
2699,surprise,2699,sad
2710,surprise,2710,neutral
27115,surprise,27115,sad
27190,surprise,27190,happy
27218,surprise,27218,neutral
27229,surprise,27229,happy
2727,surprise,2727,surprise
27299,surprise,27299,sad
273,surprise,273,neutral
27306,surprise,27306,neutral
27329,surprise,27329,neutral
27405,surprise,27405,neutral
27465,surprise,27465,neutral
2747,surprise,2747,happy
2750,surprise,2750,neutral
2753,surprise,2753,angry
27533,surprise,27533,neutral
27594,surprise,27594,neutral
27597,surprise,27597,sad
2761,surprise,2761,neutral
27642,surprise,27642,neutral
27646,surprise,27646,neutral
27650,surprise,27650,happy
27683,surprise,27683,neutral
27692,surprise,27692,neutral
27752,surprise,27752,angry
27767,surprise,27767,neutral
27864,surprise,27864,neutral
2792,surprise,2792,neutral
27985,surprise,27985,neutral
27995,surprise,27995,happy
28005,surprise,28005,sad
28007,surprise,28007,happy
28014,surprise,28014,sad
28025,surprise,28025,neutral
28084,surprise,28084,sad
28153,surprise,28153,angry
28235,surprise,28235,sad
28251,surprise,28251,neutral
28269,surprise,28269,neutral
28278,surprise,28278,happy
2829,surprise,2829,sad
28298,surprise,28298,angry
28359,surprise,28359,neutral
28471,surprise,28471,neutral
28478,surprise,28478,neutral
28480,surprise,28480,surprise
28493,surprise,28493,sad
28499,surprise,28499,neutral
28507,surprise,28507,neutral
28517,surprise,28517,neutral
28531,surprise,28531,neutral
28535,surprise,28535,neutral
28539,surprise,28539,neutral
28546,surprise,28546,sad
28549,surprise,28549,neutral
28642,surprise,28642,neutral
28681,surprise,28681,neutral
2871,surprise,2871,sad
28723,surprise,28723,angry
