id_img,predicted_label
25979,sad
25994,neutral
26016,happy
26023,neutral
26041,angry
26049,neutral
26056,angry
26067,neutral
26069,neutral
26081,fear
2613,neutral
26134,neutral
26161,sad
26187,sad
26190,neutral
26192,neutral
26200,neutral
26209,neutral
26223,neutral
26227,neutral
26237,neutral
26318,angry
26364,sad
26411,happy
26453,neutral
26464,neutral
26495,neutral
26539,sad
26647,neutral
26654,neutral
26682,sad
26715,neutral
26767,neutral
2677,neutral
26771,neutral
26833,neutral
26839,neutral
26851,neutral
26892,happy
26901,neutral
26961,angry
2699,sad
2710,neutral
27115,sad
27190,happy
27218,neutral
27229,happy
2727,surprise
27299,sad
273,neutral
27306,neutral
27329,neutral
27405,neutral
27465,neutral
2747,happy
2750,neutral
2753,angry
27533,neutral
27594,neutral
27597,sad
2761,neutral
27642,neutral
27646,neutral
27650,happy
27683,neutral
27692,neutral
27752,angry
27767,neutral
27864,neutral
2792,neutral
27985,neutral
27995,happy
28005,sad
28007,happy
28014,sad
28025,neutral
28084,sad
28153,angry
28235,sad
28251,neutral
28269,neutral
28278,happy
2829,sad
28298,angry
28359,neutral
28471,neutral
28478,neutral
28480,surprise
28493,sad
28499,neutral
28507,neutral
28517,neutral
28531,neutral
28535,neutral
28539,neutral
28546,sad
28549,neutral
28642,neutral
28681,neutral
2871,sad
28723,angry
28769,neutral
28782,happy
28836,angry
28842,angry
28846,happy
28854,happy
28951,neutral
29009,neutral
2901,angry
29099,neutral
29129,neutral
2914,happy
29216,neutral
29246,neutral
29256,neutral
29311,neutral
29324,neutral
29388,neutral
29403,happy
29428,neutral
29438,neutral
29484,fear
29500,angry
29505,neutral
29525,neutral
2953,neutral
29556,neutral
29559,sad
2957,neutral
29608,neutral
29609,sad
2962,sad
29637,neutral
29664,sad
29694,sad
29758,angry
2978,neutral
29794,neutral
2984,neutral
29840,neutral
29848,happy
29893,neutral
29916,neutral
29921,neutral
29944,neutral
2995,neutral
2998,sad
30053,sad
30121,neutral
30167,sad
30197,neutral
30220,neutral
30345,neutral
30346,neutral
30371,sad
30374,neutral
30422,neutral
3050,neutral
3051,neutral
30530,sad
30543,neutral
30546,angry
30581,neutral
30713,angry
30786,sad
30850,sad
30976,sad
31057,happy
31123,neutral
31132,angry
31139,neutral
3115,sad
31164,sad
31189,neutral
3123,fear
31240,sad
31257,neutral
31263,neutral
31307,angry
31332,neutral
31347,sad
31371,neutral
31373,neutral
31478,sad
31483,angry
31486,angry
31546,fear
31561,neutral
31591,neutral
31713,neutral
3174,neutral
31774,neutral
31820,happy
31869,sad
3191,neutral
31949,neutral
31997,sad
3204,neutral
32071,angry
32081,neutral
3221,neutral
32216,happy
32321,neutral
32330,neutral
32355,happy
32360,neutral
32371,angry
32391,neutral
32443,neutral
32445,neutral
32467,neutral
3247,neutral
32479,fear
32508,neutral
32516,angry
32547,neutral
32587,neutral
32605,sad
32636,angry
32671,neutral
32683,neutral
32730,neutral
3276,neutral
32778,fear
32782,neutral
32792,neutral
32817,neutral
32855,angry
32870,neutral
32905,sad
32914,sad
32935,happy
32939,neutral
32965,sad
32972,neutral
32978,neutral
33005,angry
33013,happy
33022,neutral
33031,angry
33049,neutral
33052,angry
33100,neutral
33124,neutral
33159,sad
33182,happy
33219,sad
33243,surprise
33255,happy
33317,sad
33346,neutral
33381,neutral
33399,sad
33452,neutral
33468,neutral
33471,neutral
33514,neutral
33526,neutral
33609,sad
33642,neutral
33699,neutral
33710,surprise
3375,neutral
33785,sad
33794,sad
33813,sad
33819,neutral
33856,angry
33858,neutral
33863,sad
33865,neutral
33870,neutral
33880,neutral
33894,sad
3395,sad
33965,neutral
33999,happy
34037,neutral
3404,neutral
34059,sad
34088,angry
34093,neutral
34131,sad
34161,neutral
34269,happy
34272,neutral
34279,neutral
34308,neutral
34324,neutral
34335,neutral
34513,neutral
34526,neutral
34530,neutral
34539,neutral
34555,angry
34598,neutral
34612,neutral
34673,neutral
34685,neutral
34854,neutral
34870,neutral
34875,neutral
34920,sad
34979,neutral
3502,angry
35034,angry
35075,neutral
35108,neutral
35129,neutral
35183,neutral
35216,neutral
35229,neutral
35241,neutral
35255,angry
35267,neutral
35332,angry
3535,angry
35356,angry
3537,neutral
35400,neutral
35408,neutral
35484,neutral
35546,neutral
35576,sad
35628,neutral
35657,sad
3566,neutral
35704,sad
3575,neutral
35754,neutral
35755,sad
35764,sad
35775,surprise
35802,neutral
35852,neutral
3600,sad
3610,neutral
3700,neutral
3729,neutral
3792,angry
3795,neutral
3899,sad
3909,sad
3929,neutral
3932,sad
3953,sad
3986,neutral
405,neutral
4062,neutral
4124,sad
4137,neutral
4194,sad
4223,neutral
4242,neutral
4314,sad
4328,neutral
4339,neutral
4372,neutral
4380,sad
4394,neutral
44,fear
4443,neutral
4449,sad
449,neutral
4552,neutral
4553,happy
4563,neutral
4573,neutral
4574,angry
4672,neutral
4748,neutral
4752,sad
4770,neutral
4777,fear
4802,neutral
4825,neutral
4829,neutral
4868,neutral
4870,neutral
4883,neutral
4888,angry
4935,neutral
4953,neutral
4998,angry
5046,sad
5053,neutral
5073,neutral
508,neutral
5087,sad
5110,happy
5116,neutral
5170,neutral
5186,angry
5258,neutral
5267,happy
5323,angry
5345,neutral
5361,sad
5385,neutral
541,neutral
542,neutral
5444,happy
5446,neutral
5449,neutral
547,neutral
551,angry
5527,neutral
5536,neutral
5549,neutral
5561,angry
5591,neutral
5651,neutral
5687,sad
5695,neutral
5708,sad
5713,neutral
5715,neutral
5724,neutral
5748,angry
5749,neutral
5784,neutral
5792,neutral
5811,neutral
5831,neutral
584,happy
5853,sad
5865,neutral
5912,angry
5931,sad
5953,sad
596,happy
5976,neutral
5984,neutral
60,neutral
601,neutral
6078,neutral
6103,happy
615,neutral
6158,neutral
6180,sad
6193,sad
6236,neutral
6343,angry
6351,sad
6388,neutral
6397,sad
6412,neutral
644,neutral
649,neutral
6502,neutral
651,neutral
6527,neutral
6599,neutral
662,neutral
6664,neutral
6710,sad
673,sad
6813,neutral
6836,neutral
6842,neutral
6869,sad
6891,neutral
6934,neutral
7008,neutral
7009,neutral
7077,neutral
7092,fear
7110,neutral
7131,angry
7198,sad
7220,neutral
7239,neutral
7254,neutral
7273,neutral
7274,neutral
7348,sad
7361,neutral
7376,happy
7398,neutral
7462,neutral
7466,angry
7490,neutral
7551,neutral
7571,neutral
7588,neutral
7599,angry
7630,angry
766,angry
767,neutral
7717,neutral
7755,sad
7765,neutral
7772,neutral
7773,neutral
7788,fear
7823,neutral
7831,neutral
7871,happy
7903,neutral
7932,neutral
7953,sad
8003,happy
8054,sad
8076,neutral
8083,sad
8105,neutral
8141,neutral
8179,angry
8211,neutral
8216,neutral
8233,neutral
8247,neutral
8262,happy
8264,sad
8280,neutral
8295,neutral
8347,sad
8352,neutral
8373,neutral
838,neutral
8389,neutral
8392,sad
841,angry
8410,happy
8471,sad
8483,sad
8498,neutral
8516,sad
8536,neutral
855,angry
8599,angry
8687,neutral
8694,sad
8724,sad
8763,neutral
8768,happy
8782,neutral
8788,angry
8802,neutral
8842,neutral
8862,sad
8863,angry
8868,neutral
8880,happy
891,sad
8919,neutral
8946,neutral
8976,neutral
8980,neutral
9011,angry
9016,neutral
9046,neutral
9050,neutral
9069,neutral
9099,sad
9128,neutral
913,neutral
9149,neutral
917,neutral
9170,neutral
9209,sad
9221,happy
9235,neutral
9252,neutral
9273,happy
9276,neutral
9288,neutral
9292,neutral
9324,neutral
9335,angry
9355,neutral
9356,neutral
9360,neutral
9381,sad
9415,neutral
9420,neutral
9434,neutral
9453,neutral
9473,neutral
9477,neutral
9507,neutral
9543,neutral
9611,sad
9701,neutral
9712,neutral
9718,happy
9773,neutral
9803,sad
9838,sad
9867,neutral
9874,neutral
9936,neutral
9975,happy
9982,sad
9993,neutral
10004,angry
1003,sad
10031,sad
10073,neutral
10114,fear
10116,sad
10171,neutral
10172,sad
10176,sad
1022,sad
10252,sad
1026,sad
10339,sad
10352,neutral
10375,happy
10383,neutral
10386,sad
10423,angry
10425,angry
10455,sad
10561,sad
10607,sad
10620,sad
10655,angry
10686,sad
10694,fear
10713,angry
10769,sad
1078,sad
10871,sad
10881,neutral
10919,sad
11025,neutral
11026,sad
11031,sad
11100,neutral
11138,neutral
11140,disgust
11163,sad
11192,sad
11209,sad
11234,sad
11241,neutral
11264,sad
11280,sad
11284,sad
11295,surprise
11316,neutral
11346,sad
11398,happy
1148,sad
115,sad
11523,sad
1156,sad
11581,sad
11582,sad
11601,sad
11626,fear
11640,sad
11662,neutral
11722,sad
1173,sad
11746,sad
11790,sad
11794,sad
11836,sad
11867,angry
11876,sad
11880,neutral
11891,sad
11909,neutral
11966,sad
11978,sad
1198,sad
12040,sad
12074,sad
12092,angry
12113,neutral
12119,sad
12190,sad
12246,neutral
12267,sad
12318,sad
12364,angry
12498,fear
12512,sad
12524,sad
12547,sad
12591,neutral
12594,sad
12621,sad
1264,sad
12648,sad
12659,fear
12661,sad
12702,happy
12758,surprise
12791,happy
12818,sad
12827,sad
12899,sad
12958,neutral
1298,neutral
13000,sad
13027,sad
13051,sad
13091,sad
13150,sad
13162,fear
13180,sad
13187,sad
13293,sad
13296,sad
13339,sad
13380,sad
13421,sad
13483,sad
13488,sad
13505,angry
13510,sad
1353,sad
13562,sad
13575,sad
13598,angry
13631,neutral
1364,sad
13666,angry
13714,sad
13726,sad
13793,sad
13801,sad
13812,sad
13852,sad
13870,neutral
13888,sad
13907,sad
13940,sad
13979,sad
13983,sad
14048,sad
14070,neutral
14106,neutral
14122,surprise
14127,sad
14136,sad
1420,disgust
14208,sad
14226,sad
14250,neutral
14346,sad
14384,sad
14388,sad
14459,fear
14464,angry
14472,fear
14474,neutral
14484,sad
14494,sad
14505,sad
14522,neutral
14524,angry
14561,neutral
14572,angry
14574,sad
14578,sad
14682,sad
14696,sad
14729,sad
1482,neutral
14835,sad
14836,angry
15052,sad
15078,neutral
15090,sad
15129,sad
15145,sad
15167,fear
15169,sad
15192,sad
15208,sad
15289,neutral
15294,sad
1536,angry
15365,neutral
15373,sad
15436,sad
15447,angry
15462,sad
15468,neutral
15484,sad
1549,neutral
15534,neutral
15535,angry
15565,neutral
15580,sad
15592,sad
1560,sad
15613,sad
15642,sad
15657,sad
15696,angry
15697,neutral
15795,sad
15867,sad
15909,sad
15929,disgust
16003,neutral
16010,angry
16053,sad
16056,happy
16075,sad
16087,sad
16125,sad
16151,happy
16208,sad
16304,sad
16338,neutral
16387,neutral
16388,sad
16405,sad
16443,sad
1645,neutral
16475,fear
16535,sad
16558,sad
16645,angry
16706,angry
16710,sad
16776,angry
1678,sad
16787,neutral
16798,sad
16821,sad
16837,angry
16839,sad
16863,angry
16895,angry
16938,sad
16962,neutral
16985,angry
17003,sad
17011,sad
17100,neutral
17128,sad
172,sad
17206,neutral
17215,fear
17237,sad
17248,fear
17257,sad
17275,sad
17279,sad
17293,sad
17297,angry
17331,neutral
17341,neutral
17363,sad
17426,sad
17432,neutral
1751,sad
17518,sad
17597,neutral
17607,neutral
17625,fear
17662,angry
17666,neutral
17678,sad
17713,sad
17717,sad
1772,neutral
17730,sad
17746,sad
17763,neutral
17767,sad
17775,sad
1778,angry
17784,neutral
17794,sad
17887,sad
17912,sad
18047,sad
18067,sad
18101,disgust
18120,fear
18180,angry
18193,neutral
18260,sad
18270,sad
18300,sad
18345,sad
18349,sad
18361,neutral
18367,sad
18381,sad
18457,neutral
18475,sad
1854,sad
18550,sad
18573,neutral
18610,sad
18732,sad
18734,sad
18842,sad
18855,angry
18872,neutral
18888,sad
18897,sad
1891,sad
18914,angry
18927,sad
1896,sad
18962,angry
19029,sad
19049,sad
19082,sad
19084,sad
19095,sad
19145,neutral
19165,sad
19179,fear
1926,sad
19274,neutral
19285,sad
19303,sad
1931,sad
19364,neutral
1937,angry
19384,sad
19422,sad
19461,neutral
19470,happy
19486,sad
19531,angry
19535,sad
19578,surprise
19607,sad
19663,neutral
19674,sad
1973,sad
19731,sad
19785,sad
19799,neutral
19861,sad
19864,sad
19880,angry
19893,sad
19934,angry
19969,neutral
19973,sad
19975,sad
20,sad
20072,sad
20073,sad
20104,sad
20171,sad
20192,fear
20193,sad
20217,happy
20301,sad
20313,sad
2039,sad
20395,sad
20400,neutral
20468,angry
20469,sad
20511,sad
20560,sad
20563,sad
20589,neutral
20650,sad
20656,sad
20667,happy
20750,sad
2084,sad
20908,neutral
2091,fear
20964,angry
20979,neutral
21005,sad
21029,angry
21036,sad
21078,neutral
21082,neutral
21201,fear
21221,sad
21249,sad
21275,fear
21282,neutral
21312,sad
21324,sad
21428,sad
21434,sad
21531,fear
21535,sad
21549,neutral
2157,sad
21632,angry
21666,sad
21681,happy
21715,angry
21720,sad
2176,fear
21766,neutral
21769,fear
21968,fear
21978,sad
21988,sad
22004,sad
22032,neutral
22051,neutral
22067,angry
22117,sad
22241,sad
22255,fear
22271,sad
22319,angry
22335,sad
2238,happy
2239,sad
22390,sad
22416,sad
22419,sad
22448,sad
22449,sad
22452,sad
22521,sad
2256,sad
22602,neutral
22619,sad
22631,neutral
22651,fear
22690,sad
22704,sad
22761,sad
22765,sad
22766,angry
2278,sad
22808,angry
22816,neutral
22937,sad
22961,sad
22977,sad
22989,sad
23054,angry
23060,fear
231,sad
2312,sad
23220,sad
23297,sad
23304,sad
23341,sad
23374,sad
23407,neutral
23430,sad
23452,sad
23471,sad
23483,neutral
23507,sad
23542,sad
23549,sad
23562,neutral
23584,happy
23601,neutral
23654,sad
23658,sad
2367,sad
23675,sad
23700,angry
23715,sad
23748,sad
23760,sad
23764,angry
23779,sad
23781,sad
23792,neutral
23817,sad
23829,sad
23832,sad
23853,sad
23884,sad
23901,sad
23905,sad
23915,sad
23945,sad
23948,sad
23965,sad
23968,sad
23978,neutral
23991,sad
24013,sad
24057,sad
24066,neutral
24087,angry
2412,sad
24133,sad
24160,fear
24168,sad
24173,sad
2418,sad
24183,sad
24217,fear
24239,angry
24247,sad
2431,fear
24329,sad
24363,sad
24384,angry
24420,sad
24421,happy
24460,neutral
24473,sad
2451,sad
24543,disgust
24545,sad
24582,sad
24643,sad
24664,sad
24736,sad
2476,sad
2478,sad
2485,happy
24881,sad
24909,sad
24916,sad
2496,sad
2499,sad
2502,neutral
25025,angry
25055,fear
25087,neutral
25117,sad
25126,angry
25211,neutral
25231,sad
25240,sad
25250,sad
25281,sad
2530,neutral
2533,happy
25330,sad
25348,disgust
25351,sad
25356,angry
25379,neutral
25381,sad
2539,happy
25410,fear
25412,neutral
25425,sad
2546,fear
25510,sad
25529,sad
25576,fear
25582,neutral
25597,sad
25632,neutral
25643,sad
2565,angry
25819,sad
25832,sad
25843,sad
25920,neutral
25961,sad
25983,sad
25985,fear
26005,sad
26006,angry
26040,neutral
26079,sad
2615,neutral
26198,sad
26249,surprise
26269,sad
26270,sad
26292,sad
26304,sad
26313,sad
26321,sad
2633,angry
26339,neutral
26346,sad
2635,sad
26355,sad
26368,sad
26378,sad
26398,angry
26404,sad
26443,sad
26484,sad
26501,sad
26543,neutral
26566,sad
26573,angry
26581,sad
26586,sad
26600,neutral
26612,sad
26670,sad
26675,sad
26683,disgust
26702,sad
26747,sad
26772,sad
26834,sad
2690,happy
26959,sad
26970,fear
27005,sad
27027,sad
27035,sad
27052,happy
27117,sad
27124,sad
27258,sad
27292,sad
27305,sad
27350,sad
27400,neutral
27410,sad
27450,neutral
27461,sad
27471,sad
2748,sad
2751,angry
27518,sad
27522,sad
27561,neutral
27562,sad
27576,sad
27585,sad
27588,sad
27629,fear
27681,angry
27694,sad
27719,sad
27759,neutral
27776,sad
27788,sad
27810,neutral
2785,angry
27873,sad
2788,sad
27887,fear
27913,sad
27948,sad
27993,sad
28053,sad
28073,sad
28091,sad
28100,angry
28137,sad
28143,sad
28171,sad
28230,sad
28252,sad
28272,sad
28294,sad
28296,sad
28396,sad
28424,sad
28426,angry
28465,sad
28552,sad
28555,sad
28568,sad
28596,neutral
28696,sad
28700,sad
28794,angry
28895,sad
28966,sad
2902,neutral
29058,angry
29082,sad
29112,happy
29121,sad
29150,angry
29194,sad
29226,happy
29243,angry
29295,sad
29298,sad
29305,sad
29318,sad
29322,neutral
2934,sad
29379,sad
29383,sad
2945,neutral
2950,sad
29529,sad
29553,neutral
29561,sad
29580,happy
29585,neutral
29617,sad
29622,angry
29627,angry
29628,sad
29632,neutral
29652,angry
29692,angry
29703,sad
29756,sad
29757,fear
29792,sad
29819,fear
29835,sad
29875,fear
29897,sad
29936,sad
29937,happy
29941,sad
29970,neutral
29973,sad
29998,sad
30001,angry
30035,sad
30045,angry
30056,sad
3007,neutral
30080,sad
30094,sad
30104,sad
30118,sad
3012,sad
30144,neutral
30170,surprise
30181,disgust
30219,angry
30251,sad
30274,sad
30289,sad
30292,sad
30326,sad
30331,neutral
30358,sad
30377,angry
30410,fear
30439,sad
30440,angry
30462,sad
30541,sad
30552,happy
3056,sad
30565,sad
3059,angry
30611,sad
3075,neutral
30763,sad
30789,sad
30817,sad
30818,sad
30853,angry
30867,sad
3088,angry
3094,sad
31009,sad
31068,angry
31072,angry
31099,angry
31104,neutral
31113,sad
31149,neutral
3118,sad
312,neutral
31248,sad
31265,sad
31328,sad
31367,sad
3139,angry
31390,neutral
31409,sad
31424,happy
31506,neutral
31510,sad
31527,sad
31534,sad
31634,fear
31643,sad
31653,sad
31663,sad
31665,happy
31669,angry
3169,sad
31712,fear
31720,sad
31836,sad
31857,happy
3187,sad
32005,sad
32029,angry
3206,happy
32139,sad
32175,sad
32183,sad
32189,sad
32202,angry
32268,neutral
32296,angry
32297,neutral
3235,angry
32383,sad
32394,sad
32422,sad
32565,neutral
32580,sad
32582,sad
32613,sad
3263,sad
32711,angry
32744,sad
32768,sad
32814,sad
32818,sad
32836,sad
32843,sad
32859,sad
32861,sad
32898,sad
32903,neutral
32911,happy
32932,sad
32982,sad
33089,sad
33152,sad
33213,neutral
33227,fear
33247,sad
33276,sad
33295,fear
33302,fear
33331,neutral
33371,sad
33373,angry
33421,sad
33492,sad
33516,sad
33523,sad
33538,happy
33628,sad
33636,sad
33640,sad
33686,sad
33691,neutral
33693,sad
33736,sad
33747,sad
3378,sad
33780,sad
33786,sad
3382,angry
33820,sad
33936,sad
33962,sad
33988,sad
3403,neutral
34070,fear
34121,neutral
34176,sad
34195,sad
34205,neutral
34242,sad
34250,sad
3433,neutral
34387,happy
34408,sad
34413,angry
34427,angry
34477,sad
34509,surprise
34533,sad
34605,sad
34610,neutral
34629,angry
34633,angry
34679,sad
34694,angry
3477,neutral
34788,sad
34798,fear
34799,sad
34820,sad
34827,sad
34905,angry
34913,sad
34917,sad
3492,angry
34945,sad
34985,sad
34988,sad
34991,sad
350,sad
35030,neutral
35039,sad
35043,sad
35058,happy
3506,sad
3508,sad
35116,sad
35131,sad
35148,sad
3518,sad
35192,neutral
35214,sad
35297,sad
35318,sad
35375,neutral
35386,sad
35411,neutral
3546,sad
35528,angry
35567,sad
35605,fear
35615,sad
35639,neutral
35691,sad
35737,happy
35768,angry
35812,neutral
35873,angry
359,neutral
3634,angry
3653,angry
3661,sad
3731,sad
3767,sad
3825,neutral
3855,sad
3869,fear
3922,surprise
3951,angry
3972,angry
3988,sad
4130,neutral
4207,neutral
422,sad
4233,sad
4274,sad
4381,fear
4389,neutral
4412,sad
4415,angry
4441,angry
4482,sad
4534,sad
4572,sad
4594,fear
4596,sad
4615,sad
4624,neutral
4697,sad
4714,sad
4734,sad
4736,angry
4764,sad
4771,sad
4811,sad
4860,sad
4940,sad
4951,angry
4958,fear
4987,neutral
5004,sad
505,sad
5055,angry
5056,sad
5058,neutral
5061,sad
5100,angry
5101,fear
5107,sad
5147,sad
5166,sad
5177,sad
5224,sad
5229,fear
5374,sad
5435,sad
5466,angry
5560,sad
5629,sad
5642,neutral
5689,sad
5710,sad
580,sad
5836,sad
5910,sad
5995,sad
6025,neutral
6033,sad
6109,sad
6137,sad
6149,sad
6187,angry
6215,neutral
6265,angry
6304,fear
6312,sad
6353,angry
6400,angry
6449,sad
6459,angry
6467,sad
6492,angry
6521,angry
6529,angry
6551,neutral
6557,neutral
6563,sad
6645,sad
6660,sad
6720,neutral
6735,sad
6771,sad
680,fear
6833,sad
6860,sad
688,sad
6897,sad
6901,neutral
6904,sad
6915,fear
6930,sad
6957,sad
6960,sad
6964,sad
70,fear
7030,angry
7037,sad
7039,sad
7119,fear
7121,neutral
7165,sad
7232,sad
7253,sad
7268,neutral
7275,sad
7287,sad
7301,neutral
7337,angry
7371,sad
7400,sad
7406,angry
7430,sad
7475,neutral
7502,sad
7536,sad
7566,sad
7569,neutral
761,sad
7618,sad
7623,neutral
7675,sad
7679,sad
7724,sad
7776,sad
7806,neutral
7848,sad
7877,fear
7878,neutral
7943,sad
7962,angry
7963,angry
7976,sad
798,angry
800,neutral
8039,sad
8056,sad
8098,angry
8099,sad
8102,neutral
8146,sad
8164,sad
8197,sad
8203,sad
822,sad
8223,sad
8238,sad
8252,sad
8266,neutral
8333,sad
8390,sad
8430,sad
8525,sad
8580,angry
8614,sad
8639,sad
8659,sad
8702,sad
8718,fear
8738,fear
8761,sad
8814,neutral
8834,sad
8851,happy
8876,sad
8892,sad
8925,sad
8953,sad
8955,sad
8958,sad
9006,neutral
9028,fear
9066,sad
9073,sad
9082,angry
9087,sad
9119,angry
9142,angry
9171,sad
9219,sad
922,happy
9238,happy
9267,sad
9327,sad
9338,angry
9387,sad
9405,fear
9454,sad
9457,neutral
9459,fear
9463,sad
9465,angry
9498,sad
9508,neutral
9548,sad
9689,sad
9693,sad
9713,neutral
9769,sad
977,sad
98,angry
9841,sad
9864,sad
987,sad
9885,sad
9889,neutral
9923,sad
10056,surprise
10097,sad
10162,surprise
10185,surprise
10246,surprise
10259,surprise
10268,surprise
10306,surprise
1033,surprise
10365,surprise
10372,neutral
10444,surprise
10545,surprise
10625,fear
10701,surprise
10734,surprise
10755,happy
10768,surprise
10800,surprise
10813,surprise
10820,surprise
10837,surprise
10866,surprise
10909,fear
10931,surprise
10950,surprise
11000,surprise
11043,surprise
1107,sad
11126,angry
11139,surprise
1118,surprise
11302,surprise
11414,surprise
11418,surprise
11429,happy
11451,surprise
11466,surprise
11589,surprise
11670,surprise
11721,fear
1176,surprise
11786,surprise
11848,surprise
11865,surprise
11902,surprise
12086,fear
12107,surprise
12131,surprise
12134,surprise
12312,surprise
12320,happy
12338,surprise
1239,surprise
12463,surprise
12470,surprise
1249,surprise
12504,surprise
12529,surprise
12551,fear
12567,surprise
12626,surprise
12684,happy
12723,surprise
12748,surprise
12768,surprise
12903,surprise
12924,happy
12960,fear
12973,happy
13009,surprise
13080,surprise
13101,surprise
13145,surprise
13169,sad
13203,surprise
13205,surprise
13230,surprise
13288,surprise
13460,surprise
13521,surprise
13622,surprise
13684,surprise
13740,surprise
1376,surprise
13837,surprise
13876,surprise
14080,surprise
14091,disgust
14115,surprise
14305,surprise
14331,surprise
14375,surprise
1449,surprise
1457,surprise
14647,surprise
14691,surprise
14697,surprise
14798,fear
14914,surprise
14927,happy
14968,surprise
15008,surprise
15034,surprise
15037,happy
15047,surprise
15101,surprise
1515,angry
15179,surprise
15238,surprise
15244,surprise
15263,happy
15354,surprise
15378,surprise
15383,surprise
15416,surprise
15454,surprise
15467,angry
15486,surprise
15487,surprise
15518,surprise
15524,surprise
15527,surprise
15533,surprise
15628,surprise
15635,happy
15788,surprise
15802,surprise
1583,surprise
15922,surprise
15944,surprise
16110,surprise
16133,surprise
16172,surprise
16229,surprise
16237,surprise
16280,surprise
16396,surprise
16415,angry
16441,sad
16507,angry
16530,fear
16646,surprise
16666,happy
16721,surprise
16756,sad
16774,happy
16829,surprise
16886,happy
16901,surprise
16947,surprise
16959,surprise
16980,surprise
16995,surprise
17016,fear
17019,neutral
17027,surprise
17044,angry
1710,surprise
17137,surprise
17148,surprise
17157,sad
17161,surprise
17177,surprise
17205,surprise
17245,fear
17290,surprise
17309,surprise
1735,surprise
17350,happy
17422,surprise
17429,neutral
17433,fear
1750,surprise
176,surprise
17610,surprise
1764,surprise
17693,surprise
17845,surprise
17906,surprise
17919,surprise
17952,surprise
1800,surprise
18026,surprise
18038,surprise
18132,surprise
18198,surprise
18285,surprise
18313,surprise
18393,surprise
18436,surprise
18521,surprise
18555,surprise
18577,angry
18613,fear
18615,surprise
18619,angry
18631,surprise
1864,surprise
18678,fear
18706,surprise
18742,surprise
18862,surprise
18864,surprise
19051,surprise
1911,neutral
1914,surprise
19142,surprise
19177,surprise
19187,surprise
19267,neutral
19314,surprise
19362,surprise
19389,surprise
19431,surprise
1945,surprise
1952,sad
19594,surprise
19601,surprise
19650,surprise
19665,surprise
19720,surprise
19755,surprise
19795,happy
1992,surprise
19972,surprise
20041,surprise
20146,surprise
20148,surprise
20162,surprise
20167,surprise
20262,surprise
20293,surprise
20369,surprise
20373,angry
20387,surprise
20407,surprise
20467,surprise
20573,angry
20584,surprise
20594,fear
20664,sad
20691,surprise
20786,surprise
20855,surprise
20882,surprise
2090,surprise
20935,surprise
20947,neutral
20967,angry
20989,surprise
21044,angry
21072,surprise
21074,surprise
2114,surprise
21148,surprise
21151,angry
21153,fear
21154,surprise
2119,surprise
21217,surprise
21233,happy
21239,surprise
21299,surprise
21417,surprise
2146,surprise
21461,surprise
21468,surprise
21545,surprise
21570,fear
21578,surprise
21587,surprise
2168,surprise
2173,surprise
21807,surprise
21824,surprise
21834,surprise
21887,surprise
21896,surprise
21906,surprise
2195,surprise
21973,surprise
21987,surprise
2200,surprise
22019,surprise
22025,angry
22128,surprise
22131,surprise
22278,surprise
2228,surprise
22305,sad
22322,angry
2234,surprise
22372,surprise
22497,surprise
22509,sad
22525,surprise
22666,surprise
22741,neutral
22771,surprise
22864,sad
22921,surprise
23053,surprise
23151,surprise
23155,surprise
23328,surprise
23346,surprise
23386,surprise
23413,happy
23433,sad
23661,surprise
23662,surprise
23739,surprise
23747,surprise
23751,neutral
23885,fear
23893,sad
23917,happy
23941,surprise
23943,neutral
23949,surprise
24022,surprise
24031,surprise
24046,surprise
24050,surprise
24143,neutral
24163,surprise
24167,surprise
24174,surprise
24179,angry
24201,surprise
24291,angry
24404,sad
24411,surprise
24415,surprise
24432,surprise
24433,surprise
2448,surprise
24557,surprise
2461,surprise
24646,surprise
24668,surprise
24756,surprise
24893,happy
24904,happy
24921,surprise
25010,surprise
25036,surprise
25044,surprise
25107,surprise
25143,surprise
25188,surprise
25229,happy
25234,fear
25280,surprise
2529,surprise
25319,surprise
25390,surprise
25397,surprise
25402,surprise
25416,surprise
25492,surprise
25539,surprise
25563,surprise
25571,surprise
256,fear
25610,surprise
25636,angry
25674,surprise
25687,angry
25709,surprise
25742,surprise
25781,fear
25808,disgust
25906,happy
25959,surprise
26076,surprise
26087,surprise
26101,surprise
26102,surprise
26133,surprise
2619,surprise
26243,surprise
2634,happy
26452,surprise
26455,surprise
26483,surprise
26487,surprise
26500,surprise
26556,surprise
26626,surprise
26708,surprise
26800,fear
26825,surprise
26907,surprise
26910,angry
26914,fear
26944,fear
27025,fear
27039,surprise
27070,fear
27125,surprise
27165,fear
27174,surprise
27193,surprise
27240,surprise
27270,fear
27273,surprise
27321,surprise
27325,surprise
27328,surprise
2744,surprise
27566,surprise
27577,surprise
2758,surprise
27586,surprise
2759,surprise
276,surprise
27696,surprise
27737,surprise
27756,surprise
27774,surprise
27803,surprise
27916,surprise
27919,sad
27926,surprise
27933,surprise
27973,surprise
27979,surprise
2803,angry
28076,surprise
28082,angry
28130,surprise
28182,surprise
28219,angry
28236,neutral
28287,surprise
28328,surprise
28335,surprise
28342,surprise
2835,surprise
2837,surprise
28370,surprise
28421,surprise
28441,surprise
28448,surprise
28476,surprise
28482,surprise
28501,surprise
28525,surprise
28639,surprise
